,wavelength,intensity
5014,701.4,1.904
5015,701.5,1.829
5016,701.6,1.756
5017,701.7,1.685
5018,701.8,1.616
5019,701.9,1.549
5020,702.0,1.484
5021,702.1,1.422
5022,702.2,1.361
5023,702.3,1.302
5024,702.4,1.246
5025,702.5,1.191
5026,702.6,1.139
5027,702.7,1.088
5028,702.8,1.04
5029,702.9,0.994
5030,703.0,0.95
5031,703.1,0.909
5032,703.2,0.869
5033,703.3,0.832
5034,703.4,0.797
5035,703.5,0.764
5036,703.6,0.733
5037,703.7,0.705
5038,703.8,0.679
5039,703.9,0.655
5040,704.0,0.634
5041,704.1,0.615
5042,704.2,0.598
5043,704.3,0.583
5044,704.4,0.571
5045,704.5,0.561
5046,704.6,0.554
5047,704.7,0.549
5048,704.8,0.546
5049,704.9,0.545
5050,705.0,0.548
5051,705.1,0.552
5052,705.2,0.559
5053,705.3,0.569
5054,705.4,0.581
5055,705.5,0.596
5056,705.6,0.613
5057,705.7,0.633
5058,705.8,0.655
5059,705.9,0.68
5060,706.0,0.708
5061,706.1,0.739
5062,706.2,0.772
5063,706.3,0.808
5064,706.4,0.847
5065,706.5,0.888
5066,706.6,0.933
5067,706.7,0.98
5068,706.8,1.03
5069,706.9,1.083
5070,707.0,1.139
5071,707.1,1.197
5072,707.2,1.259
5073,707.3,1.323
5074,707.4,1.391
5075,707.5,1.461
5076,707.6,1.534
5077,707.7,1.61
5078,707.8,1.689
5079,707.9,1.771
5080,708.0,1.856
5081,708.1,1.943
5082,708.2,2.033
5083,708.3,2.125
5084,708.4,2.22
5085,708.5,2.318
5086,708.6,2.418
5087,708.7,2.521
5088,708.8,2.626
5089,708.9,2.733
5090,709.0,2.843
5091,709.1,2.954
5092,709.2,3.068
5093,709.3,3.183
5094,709.4,3.301
5095,709.5,3.42
5096,709.6,3.541
5097,709.7,3.664
5098,709.8,3.788
5099,709.9,3.914
5100,710.0,4.041
5101,710.1,4.169
5102,710.2,4.299
5103,710.3,4.429
5104,710.4,4.561
5105,710.5,4.693
5106,710.6,4.827
5107,710.7,4.961
5108,710.8,5.097
5109,710.9,5.233
5110,711.0,5.37
5111,711.1,5.508
5112,711.2,5.647
5113,711.3,5.786
5114,711.4,5.926
5115,711.5,6.066
5116,711.6,6.208
5117,711.7,6.351
5118,711.8,6.494
5119,711.9,6.639
5120,712.0,6.785
5121,712.1,6.931
5122,712.2,7.079
5123,712.3,7.228
5124,712.4,7.379
5125,712.5,7.531
5126,712.6,7.685
5127,712.7,7.84
5128,712.8,7.997
5129,712.9,8.156
5130,713.0,8.318
5131,713.1,8.482
5132,713.2,8.648
5133,713.3,8.817
5134,713.4,8.989
5135,713.5,9.163
5136,713.6,9.34
5137,713.7,9.52
5138,713.8,9.703
5139,713.9,9.889
5140,714.0,10.077
5141,714.1,10.27
5142,714.2,10.467
5143,714.3,10.667
5144,714.4,10.87
5145,714.5,11.075
5146,714.6,11.282
5147,714.7,11.49
5148,714.8,11.7
5149,714.9,11.913
5150,715.0,12.13
5151,715.1,12.351
5152,715.2,12.575
5153,715.3,12.8
5154,715.4,13.023
5155,715.5,13.246
5156,715.6,13.47
5157,715.7,13.696
5158,715.8,13.923
5159,715.9,14.15
5160,716.0,14.375
5161,716.1,14.599
5162,716.2,14.82
5163,716.3,15.039
5164,716.4,15.254
5165,716.5,15.465
5166,716.6,15.67
5167,716.7,15.869
5168,716.8,16.062
5169,716.9,16.25
5170,717.0,16.434
5171,717.1,16.612
5172,717.2,16.78
5173,717.3,16.936
5174,717.4,17.082
5175,717.5,17.22
5176,717.6,17.35
5177,717.7,17.472
5178,717.8,17.58
5179,717.9,17.674
5180,718.0,17.753
5181,718.1,17.82
5182,718.2,17.876
5183,718.3,17.919
5184,718.4,17.95
5185,718.5,17.967
5186,718.6,17.969
5187,718.7,17.957
5188,718.8,17.93
5189,718.9,17.888
5190,719.0,17.831
5191,719.1,17.76
5192,719.2,17.675
5193,719.3,17.575
5194,719.4,17.46
5195,719.5,17.331
5196,719.6,17.187
5197,719.7,17.03
5198,719.8,16.86
5199,719.9,16.677
5200,720.0,16.48
5201,720.1,16.269
5202,720.2,16.045
5203,720.3,15.81
5204,720.4,15.566
5205,720.5,15.312
5206,720.6,15.05
5207,720.7,14.779
5208,720.8,14.498
5209,720.9,14.21
5210,721.0,13.914
5211,721.1,13.61
5212,721.2,13.3
5213,721.3,12.984
5214,721.4,12.662
5215,721.5,12.337
5216,721.6,12.01
5217,721.7,11.681
5218,721.8,11.352
5219,721.9,11.02
5220,722.0,10.687
5221,722.1,10.353
5222,722.2,10.02
5223,722.3,9.689
5224,722.4,9.361
5225,722.5,9.035
5226,722.6,8.712
5227,722.7,8.391
5228,722.8,8.075
5229,722.9,7.763
5230,723.0,7.456
5231,723.1,7.154
5232,723.2,6.858
5233,723.3,6.567
5234,723.4,6.283
5235,723.5,6.005
5236,723.6,5.734
5237,723.7,5.469
5238,723.8,5.212
5239,723.9,4.962
5240,724.0,4.719
5241,724.1,4.484
5242,724.2,4.257
5243,724.3,4.037
5244,724.4,3.825
5245,724.5,3.621
5246,724.6,3.424
5247,724.7,3.234
5248,724.8,3.052
5249,724.9,2.877
5250,725.0,2.71
5251,725.1,2.55
5252,725.2,2.398
5253,725.3,2.252
5254,725.4,2.113
5255,725.5,1.981
5256,725.6,1.856
5257,725.7,1.737
5258,725.8,1.625
5259,725.9,1.518
5260,726.0,1.417
5261,726.1,1.322
5262,726.2,1.232
5263,726.3,1.147
5264,726.4,1.068
5265,726.5,0.993
5266,726.6,0.923
5267,726.7,0.858
5268,726.8,0.797
5269,726.9,0.74
5270,727.0,0.687
5271,727.1,0.638
5272,727.2,0.592
5273,727.3,0.55
5274,727.4,0.511
5275,727.5,0.475
5276,727.6,0.442
5277,727.7,0.412
5278,727.8,0.384
5279,727.9,0.359
5280,728.0,0.337
5281,728.1,0.317
5282,728.2,0.299
5283,728.3,0.283
5284,728.4,0.269
5285,728.5,0.257
5286,728.6,0.246
5287,728.7,0.238
5288,728.8,0.231
5289,728.9,0.225
5290,729.0,0.221
5291,729.1,0.218
5292,729.2,0.217
5293,729.3,0.217
5294,729.4,0.218
5295,729.5,0.221
5296,729.6,0.224
5297,729.7,0.229
5298,729.8,0.235
5299,729.9,0.241
5300,730.0,0.249
5301,730.1,0.258
5302,730.2,0.268
5303,730.3,0.278
5304,730.4,0.29
5305,730.5,0.303
5306,730.6,0.316
5307,730.7,0.331
5308,730.8,0.346
5309,730.9,0.362
5310,731.0,0.379
5311,731.1,0.397
5312,731.2,0.416
5313,731.3,0.435
5314,731.4,0.456
5315,731.5,0.477
5316,731.6,0.499
5317,731.7,0.522
5318,731.8,0.546
5319,731.9,0.571
5320,732.0,0.596
5321,732.1,0.622
5322,732.2,0.649
5323,732.3,0.677
5324,732.4,0.706
5325,732.5,0.735
5326,732.6,0.765
5327,732.7,0.796
5328,732.8,0.828
5329,732.9,0.861
5330,733.0,0.894
5331,733.1,0.928
5332,733.2,0.963
5333,733.3,0.999
5334,733.4,1.035
5335,733.5,1.072
5336,733.6,1.11
5337,733.7,1.148
5338,733.8,1.187
5339,733.9,1.227
5340,734.0,1.267
5341,734.1,1.308
5342,734.2,1.35
5343,734.3,1.392
5344,734.4,1.435
5345,734.5,1.478
5346,734.6,1.522
5347,734.7,1.567
5348,734.8,1.612
5349,734.9,1.658
5350,735.0,1.704
5351,735.1,1.751
5352,735.2,1.798
5353,735.3,1.846
5354,735.4,1.895
5355,735.5,1.944
5356,735.6,1.993
5357,735.7,2.043
5358,735.8,2.093
5359,735.9,2.143
5360,736.0,2.194
5361,736.1,2.245
5362,736.2,2.296
5363,736.3,2.348
5364,736.4,2.4
5365,736.5,2.452
5366,736.6,2.504
5367,736.7,2.557
5368,736.8,2.609
5369,736.9,2.662
5370,737.0,2.715
5371,737.1,2.768
5372,737.2,2.821
5373,737.3,2.874
5374,737.4,2.927
5375,737.5,2.98
5376,737.6,3.033
5377,737.7,3.086
5378,737.8,3.138
5379,737.9,3.19
5380,738.0,3.242
5381,738.1,3.293
5382,738.2,3.344
5383,738.3,3.395
5384,738.4,3.446
5385,738.5,3.496
5386,738.6,3.545
5387,738.7,3.593
5388,738.8,3.641
5389,738.9,3.688
5390,739.0,3.735
5391,739.1,3.781
5392,739.2,3.826
5393,739.3,3.871
5394,739.4,3.914
5395,739.5,3.957
5396,739.6,3.998
5397,739.7,4.039
5398,739.8,4.079
5399,739.9,4.118
5400,740.0,4.156
5401,740.1,4.194
5402,740.2,4.23
5403,740.3,4.266
5404,740.4,4.301
5405,740.5,4.335
5406,740.6,4.368
5407,740.7,4.401
5408,740.8,4.434
5409,740.9,4.466
5410,741.0,4.498
5411,741.1,4.529
5412,741.2,4.56
5413,741.3,4.591
5414,741.4,4.623
5415,741.5,4.655
5416,741.6,4.688
5417,741.7,4.721
5418,741.8,4.756
5419,741.9,4.791
5420,742.0,4.828
5421,742.1,4.866
5422,742.2,4.907
5423,742.3,4.95
5424,742.4,4.996
5425,742.5,5.044
5426,742.6,5.095
5427,742.7,5.15
5428,742.8,5.208
5429,742.9,5.271
5430,743.0,5.338
5431,743.1,5.411
5432,743.2,5.489
5433,743.3,5.572
5434,743.4,5.662
5435,743.5,5.758
5436,743.6,5.861
5437,743.7,5.972
5438,743.8,6.09
5439,743.9,6.216
5440,744.0,6.351
5441,744.1,6.495
5442,744.2,6.648
5443,744.3,6.812
5444,744.4,6.985
5445,744.5,7.169
5446,744.6,7.364
5447,744.7,7.57
5448,744.8,7.787
5449,744.9,8.017
5450,745.0,8.258
5451,745.1,8.512
5452,745.2,8.779
5453,745.3,9.059
5454,745.4,9.352
5455,745.5,9.658
5456,745.6,9.976
5457,745.7,10.307
5458,745.8,10.652
5459,745.9,11.01
5460,746.0,11.383
5461,746.1,11.77
5462,746.2,12.17
5463,746.3,12.582
5464,746.4,13.006
5465,746.5,13.442
5466,746.6,13.89
5467,746.7,14.349
5468,746.8,14.819
5469,746.9,15.3
5470,747.0,15.791
5471,747.1,16.291
5472,747.2,16.8
5473,747.3,17.317
5474,747.4,17.84
5475,747.5,18.37
5476,747.6,18.905
5477,747.7,19.445
5478,747.8,19.99
5479,747.9,20.539
5480,748.0,21.089
5481,748.1,21.64
5482,748.2,22.189
5483,748.3,22.736
5484,748.4,23.28
5485,748.5,23.821
5486,748.6,24.357
5487,748.7,24.888
5488,748.8,25.41
5489,748.9,25.923
5490,749.0,26.426
5491,749.1,26.92
5492,749.2,27.403
5493,749.3,27.874
5494,749.4,28.33
5495,749.5,28.768
5496,749.6,29.188
5497,749.7,29.59
5498,749.8,29.974
5499,749.9,30.337
5500,750.0,30.68
5501,750.1,31.0
5502,750.2,31.297
5503,750.3,31.57
5504,750.4,31.819
5505,750.5,32.043
5506,750.6,32.24
5507,750.7,32.41
5508,750.8,32.553
5509,750.9,32.67
5510,751.0,32.761
5511,751.1,32.825
5512,751.2,32.86
5513,751.3,32.866
5514,751.4,32.843
5515,751.5,32.79
5516,751.6,32.71
5517,751.7,32.602
5518,751.8,32.465
5519,751.9,32.3
5520,752.0,32.106
5521,752.1,31.886
5522,752.2,31.64
5523,752.3,31.37
5524,752.4,31.077
5525,752.5,30.76
5526,752.6,30.42
5527,752.7,30.056
5528,752.8,29.67
5529,752.9,29.262
5530,753.0,28.835
5531,753.1,28.39
5532,753.2,27.929
5533,753.3,27.453
5534,753.4,26.96
5535,753.5,26.452
5536,753.6,25.929
5537,753.7,25.394
5538,753.8,24.85
5539,753.9,24.297
5540,754.0,23.737
5541,754.1,23.17
5542,754.2,22.596
5543,754.3,22.016
5544,754.4,21.43
5545,754.5,20.84
5546,754.6,20.25
5547,754.7,19.66
5548,754.8,19.074
5549,754.9,18.491
5550,755.0,17.91
5551,755.1,17.33
5552,755.2,16.752
5553,755.3,16.18
5554,755.4,15.616
5555,755.5,15.059
5556,755.6,14.51
5557,755.7,13.968
5558,755.8,13.434
5559,755.9,12.91
5560,756.0,12.396
5561,756.1,11.892
5562,756.2,11.4
5563,756.3,10.919
5564,756.4,10.451
5565,756.5,9.994
5566,756.6,9.549
5567,756.7,9.116
5568,756.8,8.696
5569,756.9,8.288
5570,757.0,7.893
5571,757.1,7.512
5572,757.2,7.143
5573,757.3,6.788
5574,757.4,6.445
5575,757.5,6.115
5576,757.6,5.798
5577,757.7,5.493
5578,757.8,5.2
5579,757.9,4.92
5580,758.0,4.652
5581,758.1,4.396
5582,758.2,4.151
5583,758.3,3.918
5584,758.4,3.696
5585,758.5,3.485
5586,758.6,3.285
5587,758.7,3.095
5588,758.8,2.915
5589,758.9,2.745
5590,759.0,2.584
5591,759.1,2.432
5592,759.2,2.289
5593,759.3,2.154
5594,759.4,2.028
5595,759.5,1.91
5596,759.6,1.799
5597,759.7,1.696
5598,759.8,1.6
5599,759.9,1.511
5600,760.0,1.428
5601,760.1,1.351
5602,760.2,1.28
5603,760.3,1.214
5604,760.4,1.154
5605,760.5,1.1
5606,760.6,1.05
5607,760.7,1.005
5608,760.8,0.964
5609,760.9,0.927
5610,761.0,0.895
5611,761.1,0.866
5612,761.2,0.841
5613,761.3,0.819
5614,761.4,0.8
5615,761.5,0.785
5616,761.6,0.772
5617,761.7,0.762
5618,761.8,0.755
5619,761.9,0.75
5620,762.0,0.748
5621,762.1,0.747
5622,762.2,0.749
5623,762.3,0.753
5624,762.4,0.758
5625,762.5,0.765
5626,762.6,0.774
5627,762.7,0.784
5628,762.8,0.796
5629,762.9,0.809
5630,763.0,0.824
5631,763.1,0.84
5632,763.2,0.856
5633,763.3,0.874
5634,763.4,0.893
5635,763.5,0.913
5636,763.6,0.934
5637,763.7,0.956
5638,763.8,0.978
5639,763.9,1.001
5640,764.0,1.025
5641,764.1,1.05
5642,764.2,1.075
5643,764.3,1.101
5644,764.4,1.128
5645,764.5,1.155
5646,764.6,1.183
5647,764.7,1.211
5648,764.8,1.24
5649,764.9,1.268
5650,765.0,1.298
5651,765.1,1.328
5652,765.2,1.359
5653,765.3,1.39
5654,765.4,1.422
5655,765.5,1.454
5656,765.6,1.486
5657,765.7,1.519
5658,765.8,1.552
5659,765.9,1.585
5660,766.0,1.619
5661,766.1,1.653
5662,766.2,1.687
5663,766.3,1.722
5664,766.4,1.757
5665,766.5,1.792
5666,766.6,1.828
5667,766.7,1.864
5668,766.8,1.9
5669,766.9,1.937
5670,767.0,1.974
5671,767.1,2.011
5672,767.2,2.049
5673,767.3,2.087
5674,767.4,2.124
5675,767.5,2.162
5676,767.6,2.2
5677,767.7,2.239
5678,767.8,2.277
5679,767.9,2.315
5680,768.0,2.354
5681,768.1,2.392
5682,768.2,2.43
5683,768.3,2.468
5684,768.4,2.506
5685,768.5,2.544
5686,768.6,2.581
5687,768.7,2.618
5688,768.8,2.655
5689,768.9,2.691
5690,769.0,2.727
5691,769.1,2.763
5692,769.2,2.798
5693,769.3,2.832
5694,769.4,2.866
5695,769.5,2.899
5696,769.6,2.93
5697,769.7,2.961
5698,769.8,2.991
5699,769.9,3.02
5700,770.0,3.048
5701,770.1,3.075
5702,770.2,3.101
5703,770.3,3.125
5704,770.4,3.148
5705,770.5,3.169
5706,770.6,3.189
5707,770.7,3.208
5708,770.8,3.225
5709,770.9,3.24
5710,771.0,3.254
5711,771.1,3.265
5712,771.2,3.275
5713,771.3,3.283
5714,771.4,3.289
5715,771.5,3.294
5716,771.6,3.296
5717,771.7,3.296
5718,771.8,3.295
5719,771.9,3.291
5720,772.0,3.285
5721,772.1,3.277
5722,772.2,3.267
5723,772.3,3.255
5724,772.4,3.241
5725,772.5,3.225
5726,772.6,3.207
5727,772.7,3.187
5728,772.8,3.165
5729,772.9,3.141
5730,773.0,3.116
5731,773.1,3.088
5732,773.2,3.058
5733,773.3,3.026
5734,773.4,2.993
5735,773.5,2.958
5736,773.6,2.921
5737,773.7,2.883
5738,773.8,2.844
5739,773.9,2.803
5740,774.0,2.761
5741,774.1,2.717
5742,774.2,2.672
5743,774.3,2.626
5744,774.4,2.578
5745,774.5,2.529
5746,774.6,2.48
5747,774.7,2.43
5748,774.8,2.379
5749,774.9,2.328
5750,775.0,2.276
5751,775.1,2.223
5752,775.2,2.17
5753,775.3,2.117
5754,775.4,2.064
5755,775.5,2.01
5756,775.6,1.956
5757,775.7,1.902
5758,775.8,1.848
5759,775.9,1.794
5760,776.0,1.741
5761,776.1,1.688
5762,776.2,1.635
5763,776.3,1.583
5764,776.4,1.531
5765,776.5,1.48
5766,776.6,1.429
5767,776.7,1.379
5768,776.8,1.33
5769,776.9,1.281
5770,777.0,1.233
5771,777.1,1.186
5772,777.2,1.14
5773,777.3,1.095
5774,777.4,1.051
5775,777.5,1.008
5776,777.6,0.966
5777,777.7,0.925
5778,777.8,0.885
5779,777.9,0.846
5780,778.0,0.808
5781,778.1,0.771
5782,778.2,0.735
5783,778.3,0.701
5784,778.4,0.667
5785,778.5,0.635
5786,778.6,0.603
5787,778.7,0.573
5788,778.8,0.544
5789,778.9,0.516
5790,779.0,0.489
5791,779.1,0.463
5792,779.2,0.438
5793,779.3,0.414
5794,779.4,0.391
5795,779.5,0.369
5796,779.6,0.348
5797,779.7,0.328
5798,779.8,0.308
5799,779.9,0.29
5800,780.0,0.273
5801,780.1,0.256
5802,780.2,0.24
5803,780.3,0.225
5804,780.4,0.211
5805,780.5,0.198
5806,780.6,0.185
5807,780.7,0.173
5808,780.8,0.161
5809,780.9,0.151
5810,781.0,0.14
5811,781.1,0.131
5812,781.2,0.122
5813,781.3,0.113
5814,781.4,0.105
5815,781.5,0.098
5816,781.6,0.091
5817,781.7,0.084
5818,781.8,0.078
5819,781.9,0.072
5820,782.0,0.066
5821,782.1,0.061
5822,782.2,0.057
5823,782.3,0.052
5824,782.4,0.048
5825,782.5,0.044
5826,782.6,0.041
5827,782.7,0.038
5828,782.8,0.034
5829,782.9,0.032
5830,783.0,0.029
5831,783.1,0.027
5832,783.2,0.024
5833,783.3,0.022
5834,783.4,0.02
5835,783.5,0.019
5836,783.6,0.017
5837,783.7,0.015
5838,783.8,0.014
5839,783.9,0.013
5840,784.0,0.012
5841,784.1,0.011
5842,784.2,0.01
5843,784.3,0.009
5844,784.4,0.008
5845,784.5,0.007
5846,784.6,0.006
5847,784.7,0.006
5848,784.8,0.005
5849,784.9,0.005
5850,785.0,0.004
5851,785.1,0.004
5852,785.2,0.003
5853,785.3,0.003
5854,785.4,0.003
5855,785.5,0.003
5856,785.6,0.002
5857,785.7,0.002
5858,785.8,0.002
5859,785.9,0.002
5860,786.0,0.001
5861,786.1,0.001
5862,786.2,0.001
5863,786.3,0.001
5864,786.4,0.001
5865,786.5,0.001
5866,786.6,0.001
5867,786.7,0.001
5868,786.8,0.001
5869,786.9,0.001
5870,787.0,0.0
5871,787.1,0.0
5872,787.2,0.0
5873,787.3,0.0
5874,787.4,0.0
5875,787.5,0.0
5876,787.6,0.0
5877,787.7,0.0
5878,787.8,0.0
5879,787.9,0.0
5880,788.0,0.0
5881,788.1,0.0
5882,788.2,0.0
5883,788.3,0.0
5884,788.4,0.0
5885,788.5,0.0
5886,788.6,0.0
5887,788.7,0.0
5888,788.8,0.0
5889,788.9,0.0
5890,789.0,0.0
5891,789.1,0.0
5892,789.2,0.0
5893,789.3,0.0
5894,789.4,0.0
5895,789.5,0.0
5896,789.6,0.0
5897,789.7,0.0
5898,789.8,0.0
5899,789.9,0.0
5900,790.0,0.0
5901,790.1,0.0
5902,790.2,0.0
5903,790.3,0.0
5904,790.4,0.0
5905,790.5,0.0
5906,790.6,0.0
5907,790.7,0.0
5908,790.8,0.0
5909,790.9,0.0
5910,791.0,0.0
5911,791.1,0.0
5912,791.2,0.0
5913,791.3,0.0
5914,791.4,0.0
5915,791.5,0.0
5916,791.6,0.0
5917,791.7,0.0
5918,791.8,0.0
5919,791.9,0.0
5920,792.0,0.0
5921,792.1,0.0
5922,792.2,0.0
5923,792.3,0.0
5924,792.4,0.0
5925,792.5,0.0
5926,792.6,0.0
5927,792.7,0.0
5928,792.8,0.0
5929,792.9,0.0
5930,793.0,0.0
5931,793.1,0.0
5932,793.2,0.0
5933,793.3,0.0
5934,793.4,0.0
5935,793.5,0.0
5936,793.6,0.0
5937,793.7,0.0
5938,793.8,0.0
5939,793.9,0.0
5940,794.0,0.0
5941,794.1,0.0
5942,794.2,0.0
5943,794.3,0.0
5944,794.4,0.0
5945,794.5,0.0
5946,794.6,0.0
5947,794.7,0.0
5948,794.8,0.0
5949,794.9,0.0
5950,795.0,0.0
5951,795.1,0.0
5952,795.2,0.0
5953,795.3,0.0
5954,795.4,0.0
5955,795.5,0.0
5956,795.6,0.0
5957,795.7,0.0
5958,795.8,0.0
5959,795.9,0.0
5960,796.0,0.0
5961,796.1,0.0
5962,796.2,0.0
5963,796.3,0.0
5964,796.4,0.0
5965,796.5,0.0
5966,796.6,0.0
5967,796.7,0.0
5968,796.8,0.0
5969,796.9,0.0
5970,797.0,0.0
5971,797.1,0.0
5972,797.2,0.0
5973,797.3,0.0
5974,797.4,0.0
5975,797.5,0.0
5976,797.6,0.0
5977,797.7,0.0
5978,797.8,0.0
5979,797.9,0.0
5980,798.0,0.0
5981,798.1,0.0
5982,798.2,0.0
5983,798.3,0.0
5984,798.4,0.0
5985,798.5,0.0
5986,798.6,0.0
5987,798.7,0.0
5988,798.8,0.0
5989,798.9,0.0
5990,799.0,0.0
5991,799.1,0.0
5992,799.2,0.0
5993,799.3,0.0
5994,799.4,0.0
5995,799.5,0.0
5996,799.6,0.0
5997,799.7,0.0
5998,799.8,0.0
5999,799.9,0.0
6000,800.0,0.0
6001,800.1,0.0
6002,800.2,0.0
6003,800.3,0.0
6004,800.4,0.0
6005,800.5,0.0
6006,800.6,0.0
6007,800.7,0.0
6008,800.8,0.0
6009,800.9,0.0
6010,801.0,0.0
6011,801.1,0.0
6012,801.2,0.0
6013,801.3,0.0
6014,801.4,0.0
6015,801.5,0.0
6016,801.6,0.0
6017,801.7,0.0
6018,801.8,0.0
6019,801.9,0.0
6020,802.0,0.0
6021,802.1,0.0
6022,802.2,0.0
6023,802.3,0.0
6024,802.4,0.0
6025,802.5,0.0
6026,802.6,0.0
6027,802.7,0.0
6028,802.8,0.0
6029,802.9,0.0
6030,803.0,0.0
6031,803.1,0.0
6032,803.2,0.0
6033,803.3,0.0
6034,803.4,0.0
6035,803.5,0.0
6036,803.6,0.0
6037,803.7,0.0
6038,803.8,0.0
6039,803.9,0.0
6040,804.0,0.0
6041,804.1,0.0
6042,804.2,0.0
6043,804.3,0.0
6044,804.4,0.0
6045,804.5,0.0
6046,804.6,0.0
6047,804.7,0.0
6048,804.8,0.0
6049,804.9,0.0
6050,805.0,0.0
6051,805.1,0.0
6052,805.2,0.0
6053,805.3,0.001
6054,805.4,0.001
6055,805.5,0.001
6056,805.6,0.001
6057,805.7,0.001
6058,805.8,0.001
6059,805.9,0.001
6060,806.0,0.001
6061,806.1,0.002
6062,806.2,0.002
6063,806.3,0.002
6064,806.4,0.002
6065,806.5,0.002
6066,806.6,0.003
6067,806.7,0.003
6068,806.8,0.003
6069,806.9,0.004
6070,807.0,0.004
6071,807.1,0.005
6072,807.2,0.006
6073,807.3,0.006
6074,807.4,0.007
6075,807.5,0.008
6076,807.6,0.009
6077,807.7,0.01
6078,807.8,0.011
6079,807.9,0.012
6080,808.0,0.014
6081,808.1,0.015
6082,808.2,0.017
6083,808.3,0.019
6084,808.4,0.021
6085,808.5,0.023
6086,808.6,0.026
6087,808.7,0.028
6088,808.8,0.032
6089,808.9,0.035
6090,809.0,0.039
6091,809.1,0.043
6092,809.2,0.047
6093,809.3,0.052
6094,809.4,0.058
6095,809.5,0.064
6096,809.6,0.07
6097,809.7,0.077
6098,809.8,0.085
6099,809.9,0.093
6100,810.0,0.102
6101,810.1,0.112
6102,810.2,0.123
6103,810.3,0.135
6104,810.4,0.148
6105,810.5,0.162
6106,810.6,0.177
6107,810.7,0.193
6108,810.8,0.211
6109,810.9,0.23
6110,811.0,0.251
6111,811.1,0.273
6112,811.2,0.297
6113,811.3,0.323
6114,811.4,0.351
6115,811.5,0.381
6116,811.6,0.414
6117,811.7,0.449
6118,811.8,0.486
6119,811.9,0.526
6120,812.0,0.569
6121,812.1,0.615
6122,812.2,0.665
6123,812.3,0.717
6124,812.4,0.774
6125,812.5,0.834
6126,812.6,0.898
6127,812.7,0.966
6128,812.8,1.039
6129,812.9,1.116
6130,813.0,1.199
6131,813.1,1.286
6132,813.2,1.379
6133,813.3,1.478
6134,813.4,1.582
6135,813.5,1.692
6136,813.6,1.809
6137,813.7,1.931
6138,813.8,2.061
6139,813.9,2.198
6140,814.0,2.342
6141,814.1,2.494
6142,814.2,2.654
6143,814.3,2.822
6144,814.4,2.998
6145,814.5,3.183
6146,814.6,3.376
6147,814.7,3.579
6148,814.8,3.791
6149,814.9,4.013
6150,815.0,4.244
6151,815.1,4.485
6152,815.2,4.736
6153,815.3,4.998
6154,815.4,5.27
6155,815.5,5.553
6156,815.6,5.847
6157,815.7,6.152
6158,815.8,6.467
6159,815.9,6.794
6160,816.0,7.132
6161,816.1,7.481
6162,816.2,7.842
6163,816.3,8.214
6164,816.4,8.597
6165,816.5,8.99
6166,816.6,9.394
6167,816.7,9.808
6168,816.8,10.233
6169,816.9,10.67
6170,817.0,11.12
6171,817.1,11.581
6172,817.2,12.05
6173,817.3,12.525
6174,817.4,13.007
6175,817.5,13.5
6176,817.6,14.005
6177,817.7,14.519
6178,817.8,15.04
6179,817.9,15.564
6180,818.0,16.094
6181,818.1,16.63
6182,818.2,17.175
6183,818.3,17.726
6184,818.4,18.28
6185,818.5,18.835
6186,818.6,19.391
6187,818.7,19.949
6188,818.8,20.51
6189,818.9,21.074
6190,819.0,21.638
6191,819.1,22.2
6192,819.2,22.758
6193,819.3,23.311
6194,819.4,23.86
6195,819.5,24.405
6196,819.6,24.945
6197,819.7,25.48
6198,819.8,26.008
6199,819.9,26.529
6200,820.0,27.04
6201,820.1,27.541
6202,820.2,28.031
6203,820.3,28.51
6204,820.4,28.976
6205,820.5,29.43
6206,820.6,29.87
6207,820.7,30.296
6208,820.8,30.707
6209,820.9,31.1
6210,821.0,31.474
6211,821.1,31.831
6212,821.2,32.17
6213,821.3,32.493
6214,821.4,32.798
6215,821.5,33.084
6216,821.6,33.35
6217,821.7,33.594
6218,821.8,33.817
6219,821.9,34.02
6220,822.0,34.204
6221,822.1,34.368
6222,822.2,34.51
6223,822.3,34.629
6224,822.4,34.725
6225,822.5,34.8
6226,822.6,34.854
6227,822.7,34.887
6228,822.8,34.9
6229,822.9,34.894
6230,823.0,34.868
6231,823.1,34.82
6232,823.2,34.75
6233,823.3,34.66
6234,823.4,34.55
6235,823.5,34.423
6236,823.6,34.279
6237,823.7,34.118
6238,823.8,33.94
6239,823.9,33.745
6240,824.0,33.534
6241,824.1,33.31
6242,824.2,33.073
6243,824.3,32.823
6244,824.4,32.56
6245,824.5,32.283
6246,824.6,31.992
6247,824.7,31.69
6248,824.8,31.378
6249,824.9,31.057
6250,825.0,30.73
6251,825.1,30.397
6252,825.2,30.057
6253,825.3,29.71
6254,825.4,29.355
6255,825.5,28.994
6256,825.6,28.63
6257,825.7,28.265
6258,825.8,27.899
6259,825.9,27.53
6260,826.0,27.158
6261,826.1,26.784
6262,826.2,26.41
6263,826.3,26.036
6264,826.4,25.663
6265,826.5,25.291
6266,826.6,24.92
6267,826.7,24.551
6268,826.8,24.184
6269,826.9,23.82
6270,827.0,23.46
6271,827.1,23.103
6272,827.2,22.75
6273,827.3,22.4
6274,827.4,22.053
6275,827.5,21.71
6276,827.6,21.372
6277,827.7,21.039
6278,827.8,20.71
6279,827.9,20.385
6280,828.0,20.065
6281,828.1,19.75
6282,828.2,19.442
6283,828.3,19.139
6284,828.4,18.84
